ID,I/O Data Operations, I/O Data Bytes,Number of subprocesses,Time on processor,Disk Reading/sec,Disc Writing/sec,Bytes Sent/sent,Received Bytes (HTTP),Network packets sent,Network packets received,Pages Read/sec,Pages Input/sec,Page Errors/sec,Confirmed byte radius,Label
ID_VNBAVXMI84,0.044430026,16.52796982,27.0,0.0,0.688665409,0.0,69.64406639,55.27095285,0.888600528,0.755310449,0.0,0.0,268.4906496,23.66317388,0
ID_QHAFIV7JRM,55.76838761,12872.11737,27.0,0.555683208,0.889093465,0.0,36.96406082,22.80524739,0.377864723,0.288955376,0.0,0.0,848.2840753,29.85849481,0
ID_LI1EXSLJQB,5.109391914,1126.39877,27.0,0.034710549,0.733086666,0.0,108.5412561,157.9912839,0.688657171,0.488724444,0.0,0.0,491.9900118,20.53456135,1
ID_VA78YALBAR,0.0,0.0,26.0,0.0,3.578925436,0.022229351,216.9362318,429.6933458,1.222614279,1.000320774,0.0,0.0,465.5048295,32.31337923,0
ID_NKDN78JWXP,31.36991646,127228.2511,40.0,0.523749511,10.3322718,0.066659818,202.3125477,279.4157373,2.244213874,2.088674298,0.711038059,0.0,6456.803295,26.087663,0
ID_3FAMDMDWEJ,1.044269696,144.5091512,28.0,0.069433767,0.399933075,0.0,36.34947283,20.41880534,0.288840554,0.26662205,0.0,0.0,288.7961173,31.08436983,0
ID_I4RT4QYK2R,32.7094298,121124.1414,43.0,0.496718733,12.83994516,1.488367345,1341.396623,101122.5875,11.68479438,69.81997859,0.821934206,0.0,11594.51491,24.5725171,0
ID_GIQT5CTM1U,0.355539059,770.497584,29.0,0.0,3.888708461,0.0,62.01934466,140.5934768,0.688856927,0.644414545,0.044442382,0.0,318.3185641,23.9098006,0
ID_K7EDL4GV9M,31.36991646,127228.2511,48.0,0.590274617,14.48881342,1.13332743,902.3286332,26861.03786,5.933302427,19.99989582,0.844440046,0.0,12410.06869,24.94138489,0
ID_SUKMA157J7,162.9738984,127228.2511,47.0,0.523749511,13.22371057,1.978000404,1722.838352,16103.19021,11.60130574,18.77989148,0.844539498,0.0,10041.50796,26.89765443,0
ID_QWSZMA7L3U,0.644460367,690.3503896,27.0,0.0,2.333390984,0.0,35.11197861,42.35660205,0.644460367,0.622237596,0.044445543,0.0,367.5646369,27.44448113,0
ID_2WHPIWGHXE,136.6746219,483004.8928,32.0,1.041224646,9.218262323,0.0,12311.06708,478881.553,154.8223817,328.6588177,0.155488762,0.0,3270.195219,21.97889484,1
ID_93JH2PBNBD,0.0,0.0,27.0,0.0,0.688819389,0.0,35.50752848,36.64074747,0.533279527,0.488839566,0.0,0.0,261.9735674,30.3972381,0
ID_VWLCJF2I3A,32.89491375,23374.80543,26.0,0.312770275,1.134307371,0.0,173.8604062,275.5699671,1.57913379,0.845170198,0.0,0.0,592.7756871,28.78649343,1
ID_4GF25NCIBE,0.0,0.0,26.0,0.0,1.39998017,0.0,24.53298584,20.91081492,0.311106704,0.26666289,0.022221907,0.0,336.1063504,28.30025112,0
ID_X427KBKPWP,40.40796378,36648.97907,28.0,0.0,5.775739737,0.0,45.09519872,52.51480284,0.710860275,0.733074659,0.044428767,0.0,1323.55519,24.07266496,0
ID_9ZU93PMK7E,32.7094298,121124.1414,47.0,0.496718733,10.79690532,0.087601666,260.0455453,510.4330069,1.642531236,1.270224156,0.657012494,0.0,5298.980971,24.07641798,0
ID_QGSL56F3BU,13.44645729,2897.856012,27.0,0.069454588,2.155878276,0.0,197.6295838,510.0541295,1.578013996,1.511337348,0.044451098,0.0,571.5077731,31.81690893,0
ID_EMIJLWB4BA,1.044301241,144.5135164,27.0,0.0,0.622136909,0.0,58.39199277,28.30722937,0.533260208,0.355506805,0.0,0.0,352.5294358,24.71942085,0
ID_A1KVV5S6AK,32.7094298,121124.1414,39.0,0.496718733,13.08885143,1.59999542,1222.085391,12575.29734,7.622200406,12.31107587,0.822219869,0.0,7631.755934,22.8968164,0
ID_XA7KGFREQ5,114.3677162,3748.248024,26.0,0.347191993,1.777621391,0.377744545,36.26347637,14.68759674,0.266643209,0.155541872,0.0,0.0,356.2353267,22.37205413,1
ID_CRB2JZTTWK,0.044460115,16.53916295,27.0,0.0,2.800987273,0.022230058,25.031045,6.091035817,0.20007052,0.088920231,0.044460115,0.0,728.8791327,23.17536437,0
ID_BYFXXY2HBE,1.711098852,391.7305268,26.0,0.0,2.399982805,0.0,62.97732658,56.71070481,0.777772205,0.688883953,0.022222063,0.0,508.1296929,37.03892041,0
ID_U3D6NQGLS6,201.2863848,63860.20463,29.0,0.937077037,4.309154563,1.066182572,5169.097444,92550.22253,42.91384854,69.96823131,0.066636411,0.0,1064.916481,32.032398,0
ID_BB5M4Z6B4Z,32.7094298,121124.1414,48.0,0.496718733,9.625183849,0.311206868,351.1524925,3906.446441,3.534420859,4.912622703,0.77801717,0.0,6947.871162,35.08120741,0
ID_DTIDW51ZE4,22.21286133,5346.791212,26.0,0.138830249,0.755237285,0.022212861,104.2227453,226.2824183,0.533108672,0.422044365,0.044425723,0.0,989.6273979,22.05098572,1
ID_4BDL0FTQK3,1.733784202,391.8352296,27.0,0.0,1.28922415,0.0,137.302372,173.8007522,1.333680155,1.089172127,0.022228003,0.0,382.1882765,36.95816871,0
ID_2VFOSGDWQ7,41.24409974,37700.61824,32.0,0.0,8.199931467,0.0,85.46595236,71.55495752,1.199989971,1.022213679,0.044444073,0.0,1266.811634,31.72898114,0
ID_TVCDJBMY9Y,107.6063584,19289.42293,28.0,0.937406261,1.666420995,0.0,39.23865971,32.59519467,0.422159986,0.444378932,0.0,0.0,779.1295817,31.14367573,0
ID_INQM3M3QG0,7.689168006,29923.84179,32.0,0.034724941,5.13351968,0.0,156.4056775,137.6272181,0.555575723,0.466683607,0.111115145,0.0,2010.739657,36.20236917,0
ID_EP5MTUJUQQ,0.044429427,16.52774666,28.0,0.0,0.95523267,0.0,32.18911951,19.99324193,0.355435412,0.266576559,0.044429427,0.0,436.2525389,28.96197781,0
ID_TGSJ01J2ZO,18.69223206,3129.448601,28.0,0.0,0.711238318,0.0,20.18138729,28.98296148,0.333392962,0.377845357,0.0,0.0,309.6331567,36.08722171,0
ID_1JNVDFCGZJ,7.423501951,1690.958169,27.0,0.034728219,0.822363989,0.0,59.74363247,27.27136795,0.488973182,0.377842914,0.0,0.0,374.264519,27.73156618,0
ID_WOBBGARSIQ,194.5410731,123849.0024,26.0,0.763832085,0.511073065,0.0,138.2119331,51.37395327,0.511073065,0.688837609,0.0,0.0,648.1961898,29.8550305,1
ID_9ULKN13YD9,25.99256647,6159.571778,26.0,0.104137844,0.710907801,0.0,31.59096541,40.07742728,0.444317376,0.311022163,0.0,0.0,608.8258839,28.3089944,1
ID_U37ERWB6SI,300.3936584,3275482.205,35.0,11.7733482,11.82459684,3.68962984,2661.089956,326170.7683,29.53926541,219.0439884,0.355626973,0.0,11500.66512,31.45604207,0
ID_U39AXPLL26,32.7094298,121124.1414,32.0,0.496718733,15.39604647,1.155258898,1254.922194,23865.1828,9.397586804,20.88352623,0.933093725,0.0,12679.85507,28.30198326,0
ID_R16O4XB2X9,44.63144937,13153.05061,25.0,0.317344428,0.53314018,0.0,44.91071327,164.0294621,0.558527808,0.53314018,0.0,0.0,833.8820171,32.40815318,1
ID_U27RUBQQUV,185.1966217,118864.2394,28.0,0.0,0.733144016,0.0,79.57945046,74.33635993,1.133040752,1.021958325,0.0,0.0,326.1602212,33.4391601,0
ID_Z7K0ZMTBX1,48.06591011,51378.56908,28.0,0.0,1.466643582,0.0,124.5091513,185.9748505,1.466643582,1.377756092,0.0,0.0,311.0617706,22.65113826,0
ID_XUK6RBKZGS,30.23003837,10780.25396,30.0,0.694625401,5.490308439,0.0,53.45826638,49.23495219,0.689067051,0.644611112,0.044455939,0.0,1838.897679,30.62419242,0
ID_87CFNB38WQ,47.37474895,13988.43901,26.0,0.416634533,1.733222523,0.0,4.599705925,5.955174821,0.088883206,0.088883206,0.0,0.0,895.3649786,23.89161292,1
ID_GK283Q3CC8,13.17728272,18132.20768,32.0,0.069441796,8.488569983,0.0,33.50985218,43.77613316,0.555534685,0.59997746,0.066664162,0.0,1141.557113,34.67559305,0
ID_0IR2QNQREX,62.43060289,35729.32286,28.0,0.659576043,2.999335014,0.0,814.8193455,641.8354757,3.754723092,4.44345928,0.044434593,0.0,1203.733119,37.81059809,0
ID_YZUD3R5QRC,34.89750245,13316.10896,47.0,0.034730776,19.42701728,3.178562325,2425.487559,43288.30683,15.44825745,38.1427479,0.822425217,0.0,12675.55086,32.33783569,0
ID_DZ1SWB5SSY,37.56885151,35771.59322,27.0,0.0,1.222654931,0.0,61.26612707,96.61196961,0.933663765,0.800283227,0.02223009,0.0,569.7794278,30.39204162,0
ID_NR7HIPMKXH,11.06300813,2487.244135,25.0,0.0,1.443966925,0.0,17.08323946,21.30406586,0.199933882,0.15550413,0.0,0.0,353.1720949,30.03274196,1
ID_1S1967INIY,74.21922854,1871873.902,31.0,6.350147475,2.154178686,0.044416055,171.3349336,142.0869612,1.643394049,1.199233495,0.111040138,0.0,4813.634418,26.32888703,1
ID_3ACYSL3H4A,0.0,0.0,26.0,0.0,0.399938523,0.0,9.109710807,4.532636597,0.088875227,0.066656421,0.0,0.0,250.6059224,21.97732765,0
ID_2JYSOPG0DG,31.36991646,127228.2511,43.0,0.523749511,7.359136272,0.066100026,140.9252563,240.4939294,1.167767133,0.881333685,0.61693358,0.0,5246.116728,25.09311394,0
ID_0FM2O0U82A,0.044460212,16.53919898,27.0,0.0,0.555752654,0.0,32.36703456,15.91675601,0.333451592,0.244531168,0.0,0.0,227.6807472,21.79173898,0
ID_RPEJVE9N3M,1.022124618,145.2305762,27.0,0.034718892,0.666603012,0.0,23.99770843,28.73058982,0.399961807,0.377741707,0.0,0.0,271.551847,31.00885587,0
ID_VXT3UIXURH,5.717865012,2711.204391,30.0,0.062258877,0.697300611,0.0,255.5507126,7260.293965,1.972364586,5.618250639,0.0,0.0,383.3559532,27.9948134,1
ID_9N9M02F6BE,19.28883565,17091.68616,27.0,0.0,0.444443218,0.0,49.57764094,59.77761279,0.866664275,0.844442114,0.0,0.0,482.6653345,28.97925818,0
ID_5YTF4EV4N9,48.02221603,51362.83782,27.0,0.0,0.666666581,0.0,48.35554932,59.66665898,0.844444336,0.822222116,0.0,0.0,270.177743,22.59063633,0
ID_6P1MDVVF8Y,0.044459246,120.86246,28.0,0.0,1.978436443,0.0,84.11689327,127.5091173,0.689118312,0.533510951,0.044459246,0.0,356.9410558,27.78460331,0
ID_9YR5R23VVP,4.178472695,5184.03993,30.0,0.0,7.667941914,0.022225919,124.3317886,245.151882,0.866810825,0.800133069,0.044451837,0.0,1377.829145,36.18640854,0
ID_8YPPRASS27,4.555544369,5189.476146,29.0,0.0,6.666650296,0.0,25.17771595,32.93325246,0.422221185,0.444443353,0.044444335,0.0,985.5975798,29.38276919,0
ID_320GUHHBT1,3.24378881,1273.720333,30.0,0.0,4.310239925,0.0,25.12825441,32.90446046,0.4221369,0.444354631,0.044435463,0.0,904.2616751,23.33113512,0
ID_TFSEOKDL7F,0.044444127,121.5546882,29.0,0.0,1.866653347,0.0,126.2879878,147.9322778,0.822216355,0.688883973,0.022222064,0.0,348.5086243,35.62122919,0
ID_03S909AQFA,0.0,0.0,28.0,0.0,1.355999688,0.0,11.93724315,14.62701302,0.222295031,0.222295031,0.0,0.0,302.2100943,29.47704823,0
ID_S6U8KA2LQE,26.90850265,5511.464157,27.0,0.309887297,0.575052746,0.0,55.18523426,43.66434992,0.614711557,0.535393936,0.0,0.0,499.1259545,22.40364545,1
ID_BOZZD9ZLKU,0.822489164,837.7385575,29.0,0.0,1.511601706,0.0,20.05095205,24.56352773,0.333441553,0.333441553,0.044458874,0.0,245.4574418,27.75235212,0
ID_H37Y5BR3GJ,68.94694408,967592.6588,32.0,2.812121988,9.932092815,0.199975023,603.3468642,9791.799226,4.510547744,8.310073183,0.177755576,0.0,3098.101936,23.95339332,0
ID_9E2QIVD1QX,21.90739279,5116.464921,26.0,0.138864202,0.59989818,0.0,5.821234191,7.243215062,0.111092256,0.111092256,0.0,0.0,753.6720801,30.60748943,1
ID_HE4DCD06U6,0.0,0.0,27.0,0.0,0.57797551,0.0,29.78796857,21.07387627,0.355677237,0.266757928,0.0,0.0,300.8584826,26.33037174,0
ID_QK9HJR6ZX8,21.96125113,5222.398856,27.0,0.104193751,0.577927661,0.0,15.62627484,31.78602138,0.155595909,0.111139935,0.022227987,0.0,743.7484442,21.93571455,1
ID_EM9I79PI2J,0.0,0.0,27.0,0.0,0.711113812,0.0,81.9336445,155.2894786,0.933336878,0.911114571,0.0,0.0,217.3119364,29.46055146,0
ID_V0GBMEM0UT,75.796963,1037149.005,35.0,3.299429032,5.179088674,0.0,74.17433007,86.8219758,1.289215206,1.24475951,0.066683545,0.0,3667.32825,34.73192952,0
ID_T8GDUHSBRB,71.03843335,35169.27015,25.0,0.382035815,1.867092741,0.0,84.59708302,128.4959897,0.577909658,0.377864007,0.022227295,0.0,696.5589563,31.82891033,1
ID_6GG6WU35RX,32.7094298,121124.1414,33.0,0.496718733,18.08334494,0.933047282,2041.66296,52274.90701,17.83897541,39.6989403,0.799754813,0.0,13249.51577,35.89425074,0
ID_IBT2G7AZTV,6.913341447,3235.888385,27.0,0.0,1.022552111,0.0,85.53870704,157.6286309,1.022552111,0.95586393,0.0,0.0,325.8384532,28.95294585,0
ID_Y1WZNVCIOT,14.47020955,18378.76652,32.0,0.138922937,6.979486635,0.0,58.81440012,173.68697,0.933561907,0.978017236,0.088910658,0.0,1121.852452,26.91856409,0
ID_KVV9KHJKIW,27.08881479,32911.0433,31.0,0.208332363,8.044422438,0.088888646,548.8651652,95101.98429,9.022197541,64.33315735,0.088888646,0.0,2307.460354,32.46898503,0
ID_BMO2NA42DD,0.278622702,73713.10731,49.0,0.417567239,12.8166443,1.63193297,1682.721908,42935.69871,11.50313728,34.03177291,0.716458377,0.0,13477.89558,24.07270622,1
ID_WV2J76EF32,0.044459713,16.53901327,26.0,0.0,1.267101823,0.022229857,32.36667113,15.91657729,0.333447848,0.244528422,0.044459713,0.0,680.5003686,28.00598997,0
ID_GHBMH9KUO3,73.28286683,76230.71348,25.0,0.416632707,1.044358624,0.0,11.48794486,30.30862048,0.222203962,0.199983566,0.0,0.0,660.0124298,34.01988766,1
ID_2O9M8ZIMNZ,86.80047842,96338.97299,26.0,0.312582034,0.844665347,0.0,104.0049779,118.8755336,1.066945701,1.000261595,0.0,0.0,654.8156962,24.28328747,1
ID_MWUS14H01X,2.600001011,1390.867208,29.0,0.0,2.555556549,0.0,179.7556255,289.2445569,1.622222853,1.53333393,0.044444462,0.0,306.6890082,28.55302287,0
ID_HP5S39TTBA,1.066658276,161.7765051,27.0,0.0,1.533321271,0.0,220.9760394,505.5071345,1.28887875,1.155546465,0.0,0.0,662.6170096,24.82359796,0
ID_W15ND5DFSE,31.36991646,127228.2511,48.0,0.523749511,22.11105121,5.59998483,9434.352221,118626.8787,64.35538122,108.5108172,1.088885939,0.0,16588.59951,35.66787381,0
ID_BI7NB8D8TR,1.155622022,241.4361086,28.0,0.0,1.688986032,0.0,71.09297784,61.67021366,0.977834018,0.844493016,0.0,0.0,685.2616354,32.00431225,0
ID_6T7TIHMNVR,5.649239341,2551.177964,30.0,0.028940709,0.203743058,0.0,363.0145634,6673.381606,3.463631989,5.130620647,0.0,0.0,397.1693088,26.89010716,1
ID_H4J09VLE35,31.36991646,127228.2511,47.0,0.523749511,13.75465585,3.933076066,4197.814305,74657.80544,31.10907623,62.28481477,0.999934593,0.0,15951.8899,31.50961535,0
ID_V8YBJ6C5S3,0.044430038,16.52797427,27.0,0.0,1.643911419,0.0,69.95509538,24.65867128,0.599805518,0.333225288,0.022215019,0.0,680.5126824,28.16134829,0
ID_X6G0MNCLRP,129.1213962,26794.50066,27.0,0.0,0.88880672,0.0,43.15156624,28.70845705,0.488843696,0.377742856,0.0,0.0,349.3010408,34.73168207,0
ID_U06R37H3P6,5.094357603,1108.790269,26.0,0.034759757,2.53605575,0.088984412,57.63965305,51.29951367,0.756367504,0.689629195,0.044492206,0.0,473.0411356,27.71403837,1
ID_0QX0OI37TN,32.7094298,121124.1414,30.40735917,0.496718733,1.200097309,0.0,142.3670993,213.1950646,1.644577794,1.533457673,0.200016218,0.0,496.1068932,22.20857114,0
ID_CZOF41C4FN,1.066571877,163.8965451,28.0,0.034719103,1.866500785,0.0,39.77424291,32.26379928,0.533285938,0.466625196,0.022220247,0.0,332.1482587,29.28312871,0
ID_5QS9WP6ZGY,71.58780347,3144292.532,32.0,9.101321943,14.58434754,0.377948031,1403.988005,32445.5712,6.202794152,24.3887641,0.133393423,0.0,7824.480223,30.18331622,0
ID_O6XX5HR3K6,5.11065557,1126.966214,24.0,0.0,0.511065557,0.0,114.5231253,155.7194532,1.79983957,1.999821745,0.022220242,0.0,387.0988291,32.38918191,1
ID_ODREC2DH2A,5.109066236,1110.17788,27.0,0.0,0.488693292,0.022213331,62.55274139,56.95498186,0.577546618,0.577546618,0.022213331,0.0,279.6880564,21.86853146,1
ID_O6RN6IW9IQ,19.15224443,16942.49313,27.0,0.0,2.332930006,0.022218381,650.7985982,1570.550698,1.844125624,2.577332197,0.22218381,0.0,616.6711649,23.01464459,0
ID_6HGTSTNVY8,0.044444237,16.53325633,27.0,0.0,1.955546447,0.0,78.17741364,158.5103728,0.933328986,0.822218393,0.044444237,0.0,603.5749665,22.83713932,0
ID_SJQ34TF97A,21.84036889,5912.496689,27.0,0.104147247,0.9331592,0.0,37.65963913,24.03995843,0.377707295,0.28883499,0.0,0.0,784.52027,33.15191009,0
ID_J0330EA8XH,6.999552386,3130.110944,28.0,0.0,2.955366563,0.0,50.75231,61.35163219,0.888832049,0.844390447,0.066662404,0.0,307.869201,25.24678137,0
ID_KUGNGLL6TV,7.554952905,4001.19194,28.0,0.069438892,2.910878914,0.0,60.43962324,81.90457767,1.111022486,1.177683835,0.044440899,0.0,421.7885766,31.11022851,0
ID_ZFSI284NOQ,7.799197913,2394.15378,28.0,0.034718674,4.755066534,0.0,60.08270985,52.37239168,0.822137672,0.711037986,0.044439874,0.0,466.4409191,30.08878972,0
ID_DFKDICXXY0,5.022462821,1107.786401,27.0,0.0,1.244504062,0.0,34.20163841,17.8675226,0.222232868,0.111116434,0.0,0.0,367.7065037,30.0273805,1
ID_C1QSKHKBDA,5.274782882,1981.987109,26.0,0.0,0.477242261,0.0,57.74631355,192.6802833,0.527478288,0.477242261,0.0,0.0,357.9065775,20.83278171,1
ID_KS6FOIX3GC,0.044444244,16.53325886,28.0,0.0,1.511104304,0.0,58.39973694,8.599961262,0.466664565,0.088888488,0.044444244,0.0,410.4870399,22.1676179,0
ID_GS3IWTSJAU,0.044429433,16.52774923,28.0,0.0,0.933018102,0.0,34.5660992,17.10533187,0.355435467,0.244361884,0.022214717,0.0,252.6035437,32.35066194,0
ID_ZK3760WD2E,29.61960556,6951.919185,27.0,0.243034009,5.110659624,0.022220259,329.659766,880.4333317,1.222114258,1.288775036,0.066660778,0.0,1458.160072,27.65667085,0
ID_LUMNRD7QTI,32.7094298,121124.1414,30.40735917,0.496718733,1.422502231,0.0,44.00866276,19.38159289,0.355625558,0.222265974,0.177812779,0.0,647.0384756,20.29733777,0
ID_L4UIWR7WF3,30.75833672,6656.60189,27.0,0.31252814,2.000180856,0.0,11.93441244,15.42361683,0.222242317,0.222242317,0.0,0.0,892.0362135,28.81391929,0
ID_HE2NT9EK64,72.52920304,1905804.36,33.0,6.076117692,4.910831456,1.022164013,932.0802545,9192.49874,4.621959017,7.199590007,0.111104784,0.0,4351.374426,25.02749805,1
ID_FMF7TK48EK,291.0461624,3289027.129,37.0,12.18384552,15.55089792,3.976586755,2729.338095,326314.9769,29.41341264,219.6897565,0.355449095,0.0,10417.21329,30.55412239,0
ID_ZUJKHZ2CYB,51.72447327,20247.60841,46.0,0.173655096,18.18247492,2.289480338,2033.036312,114043.8836,14.60377264,81.15429819,0.822434685,0.0,14429.30535,28.81363061,0
ID_WVB2EO4D87,5.667712558,2713.257733,29.0,0.062364804,0.31930775,0.0,225.531055,7228.069747,1.796106092,5.567928886,0.0,0.0,388.6574016,29.84599851,1
ID_1E8AIYYY09,25.00556846,5209.330574,27.0,0.173497156,1.221408761,0.0,28.42551299,9.904514682,0.22207432,0.11103716,0.0,0.0,600.5777916,28.28849715,1
ID_BS14XTHAMQ,42.83889663,13769.30596,26.0,0.39490123,1.895526399,0.0,12.2324637,17.18610602,0.176915797,0.176915797,0.025273685,0.0,955.294758,32.52375432,1
ID_FI3D3OMM8L,13.11151436,7179.59859,29.0,0.104170513,7.555787938,0.0,48.17925956,68.51321827,0.866693322,0.977807851,0.044445811,0.0,1158.035616,33.57777422,0
ID_6RF5EJVV03,3.66667422,14410.62969,32.0,0.034722296,7.177792564,0.0,13.51113894,10.0666874,0.133333608,0.11111134,0.066666804,0.0,1125.02454,26.07727005,0
ID_Z64TH3ULB6,120.4179602,22787.01571,30.0,0.90274512,1.82215773,0.0,54.19808175,72.93075207,0.955521736,0.999964608,0.044442871,0.0,462.5614062,30.76528104,0
ID_BI98W2VKKC,0.044432084,16.52873511,26.0,0.0,1.46625876,0.0,50.18603847,137.2062743,0.510968962,0.444320836,0.0,0.0,634.5123704,30.13481573,0
ID_7P3P4GL0LJ,1.022220757,147.0220115,27.0,0.0,0.422221617,0.0,12.66664851,17.42219725,0.199999713,0.222221904,0.0,0.0,307.7995588,39.34541639,0
ID_1JH8YRRNN4,21.94094499,5608.167783,27.0,0.034734249,1.911774335,0.0,47.61651891,29.09898378,0.466828617,0.355678946,0.022229934,0.0,1319.61335,30.33681869,1
ID_GEW0R1P7E0,0.044429319,16.52770675,26.0,0.0,1.555026173,0.0,51.3158637,10.48531934,0.377649213,0.155502617,0.0,0.0,721.1100657,29.76339092,0
ID_NAABSMWIXM,137.6337649,46859.76251,28.0,0.173653695,1.956035419,0.0,131.0543731,197.9152201,1.711530992,1.822669368,0.0,0.0,667.7193634,29.89107595,0
ID_BNM9C75S8F,0.0,0.0,27.0,0.0,1.222212263,0.0,49.79959419,39.57745527,0.644439193,0.533328987,0.0,0.0,301.9308729,29.18381815,0
ID_YB5K8QCWEW,0.0,0.0,27.0,0.0,0.533339253,0.0,18.04464474,23.20025752,0.333337033,0.333337033,0.0,0.0,322.6035809,29.06656734,0
ID_J7BIHJRXYC,39.71887306,35398.04135,25.0,0.138744716,0.643849815,0.0,31.45983405,7.082347963,0.19981546,0.066605153,0.0,0.0,634.5472951,31.03244624,1
ID_S5OXRL0U1B,60.70527994,3066975.898,33.0,8.955849259,9.040266716,0.932902216,828.7059236,14205.83514,4.8644187,11.505794,0.199907618,0.0,6413.39177,23.64325403,0
ID_AFFPGOFE2R,51.81797108,42262.28836,28.0,0.069434287,55.26213296,145.1658684,47.26278923,72.83846878,0.866595571,1.044358765,144.6547992,0.0,4247.584861,27.53760541,0
ID_WYBGDURNWP,50.03182911,13303.6434,31.0,0.451480319,3.333973508,0.08890596,305.7475972,449.9752911,1.533627814,1.289136423,0.0,0.0,2418.153212,31.36877416,0
ID_DYJLLF7M62,3.000014947,517.8692468,28.0,0.0,0.800003986,0.0,48.86691013,26.1779082,0.533335991,0.37777966,0.0,0.0,364.1351475,29.01530362,0
ID_RC5J2XX7P3,67.68409009,34111.09263,28.0,0.659671596,1.266576866,0.0,131.5017876,181.8537732,1.288797513,1.133252986,0.0,0.0,817.808684,30.69253029,1
ID_ZN6SB88KCQ,31.36991646,127228.2511,46.0,0.523749511,19.77740763,1.844409925,1996.89596,62542.6517,21.44404311,45.22137588,0.999981285,0.0,12395.6569,33.34570591,0
ID_I3P2PHE6B7,47.82770985,73713.10731,43.0,0.417567239,13.36234005,2.398877072,7219.708016,608252.0935,97.16443412,404.0819213,0.931795226,0.0,9286.628082,24.24909792,1
ID_MGO6RYJU77,121.3411286,22493.68116,28.0,1.076246356,0.911002797,0.0,66.54764334,70.34719159,1.110979021,0.955441958,0.0,0.0,476.7433173,28.00458775,0
ID_UPXMBZM6SB,31.36991646,127228.2511,40.0,0.523749511,15.97916903,3.266951109,2687.18952,58660.37403,20.64624204,49.38207731,1.489018533,0.0,16987.52349,35.79729098,0
ID_RBRDOT5EW2,44.12836683,24607.16388,30.0,0.416620738,6.06598396,0.444394429,245.2612855,3065.143917,1.999774932,3.33295822,0.111098607,0.0,2134.182027,32.58099811,0
ID_2GITPG0OA4,4.378628331,15508.07913,32.0,0.0,7.023586562,0.0,81.48249473,120.201127,0.622343113,0.422304255,0.04445308,0.0,1087.188965,31.87089461,0
ID_YB8GE6SSSD,5.199990409,1833.441063,26.0,0.104166537,0.266666175,0.0,1.199997787,10.11109246,0.022222181,0.022222181,0.0,0.0,389.2659487,29.16010402,1
ID_QEHOHOWLBD,6.043169389,1414.634858,28.0,0.034714904,0.622090967,0.0,8.176052703,7.376221461,0.155522742,0.111087673,0.0,0.0,402.559508,23.96056941,1
ID_318WY4O0HC,19.26018095,17083.13628,27.0,0.0,0.599798023,0.0,39.0535157,47.89498285,0.710871731,0.710871731,0.0,0.0,501.6755091,26.79970486,0
ID_OW66ISO871,197.5101324,124451.4345,27.0,0.069467283,4.068019609,0.0,799.199131,487.8066792,1.667221151,1.800598843,0.0,0.0,529.9318003,26.05586548,0
ID_EQ4GECV3W9,0.0,0.0,27.0,0.0,1.7994127,0.0,167.5675308,228.8808524,0.666449148,0.55537429,0.022214972,0.0,375.9217494,34.88316367,0
ID_GLVH1C8MTI,0.044444817,16.5334721,27.0,0.0,0.777784306,0.0,30.97803779,13.17788838,0.266668905,0.155556861,0.0,0.0,237.9797752,28.54403214,0
ID_VG7K2KUS1B,41.21228215,37666.28922,26.0,0.243590437,1.3804222,0.0,138.04222,308.1235941,1.046449087,0.84606522,0.0,0.0,743.7581227,21.64207204,1
ID_WT3H4DDRR9,11.50744788,2729.619954,27.0,0.104133521,12.4404842,0.155506052,58.44806057,21.25989888,0.466518157,0.266581804,0.177721203,0.0,642.6842996,27.1345893,0
ID_YNWE08VDDR,31.36991646,127228.2511,41.0,0.523749511,18.64463947,3.400035564,2117.599928,58100.74107,17.6001841,49.44496164,1.022232915,0.0,13698.36551,31.91015693,0
ID_N24X6D2BN1,8.113016696,3989.892702,28.0,0.069460668,0.933552606,0.0,119.3391415,915.3261029,0.711278176,1.066917264,0.022227443,0.0,466.9096677,22.7916495,1
ID_LKFYE11XI6,0.0,0.0,27.0,0.0,1.266264858,0.0,48.56236808,26.3694103,0.533164151,0.355442767,0.022215173,0.0,291.8407271,33.14366169,0
ID_2GSEHMX8DQ,60.75262459,30393.4733,30.0,1.11145986,16.18291647,1.267069009,972.7311011,23185.98465,8.02477039,17.73896613,1.667196064,0.0,13949.49616,27.55294741,0
ID_A1QU2K1YB4,55.7479991,11397.29958,28.0,0.347174645,0.799891577,0.02221921,367.461303,798.0473829,1.088741314,1.266494997,0.044438421,0.0,786.02679,26.47970876,1
ID_P5WP8F86XH,1.044441768,144.532963,27.0,0.0,0.955553107,0.0,44.33321974,24.55549264,0.511109802,0.333332479,0.0,0.0,245.4215934,31.93964491,0
ID_3BZD8X4FC6,31.36991646,127228.2511,48.0,0.659888787,20.40514731,1.689315028,1682.33549,76620.4835,18.24904787,57.9257232,0.933568831,0.0,15628.56461,31.31581953,0
ID_5OXPBIWBJM,60.03295238,12893.41565,26.0,0.451471144,0.600107262,0.0,75.41347924,66.83416801,0.466750093,0.377845313,0.022226195,0.0,1158.073658,26.07190859,1
ID_Z9QZI8II7D,0.022215212,19.37166455,26.0,0.0,0.533165079,0.0,16.81691521,21.63761614,0.311012963,0.311012963,0.0,0.0,276.5571698,26.67148372,0
